ID,Hashes,Algorithms,VirusTotal,,,,Basic Properties,,,,History,,,,,"Names (top 3 names only, null if < 3 names)",,,
,,,Detection (sample: 4/69),Hash-MD5,Hash-SHA1,Hash-SHA256,File Type,Magic,Creation Time,Signature Date,First Seen in the Wild,First Submission,Last Submission,Last Analysis,Name1,Name2,Name3,Verdict (Benign or Malicious)
200,dcbd007f42a1f9c98f9321009f0d756a68a06e90,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
201,dcc239c800ba847736a6b4f5691586af,MD5,51/81,dcc239c800ba847736a6b4f5691586af,7c91577419b4d3218682d0c2495bf919b5ab2596,3f8e7482ddf1c210248a6a0ca7ec368367c8aebbda95ead47fe9b80c7da429dc,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2023-06-20 19:08:09,N/A,N/A,2024-05-26 00:04:13,2024-06-15 16:19:03,2025-02-23 14:05:19,Uninstall,Uninstall.exe,3f8e7482ddf1c210248a6a0ca7ec368367c8aebbda95ead47fe9b80c7da429dc.exe,Malicious
202,dcee09f8a5fe56552dd43d2400990ab65fde4821b78c87748417f8d5b904889f,SHA256,45/76,4d0bd356ea616ffa0687437edd9771da,30875ab155cde70844208e3af1cc6db16458e4b4,dcee09f8a5fe56552dd43d2400990ab65fde4821b78c87748417f8d5b904889f,RAR,"RAR archive data, v4, os: Win32",N/A,N/A,N/A,2024-06-17 06:31:16,2024-06-18 19:17:31,2025-02-01 05:03:49,dcee09f8a5fe56552dd43d2400990ab65fde4821b78c87748417f8d5b904889f.tar,dcee09f8a5fe56552dd43d2400990ab65fde4821b78c87748417f8d5b904889f,null,Malicious
203,dcfc164e662e2129e5119359b0c448a73f0fe879c425a13a0ecbd660bb347cb4,SHA256,32/76,96c0139a28c1a4b7e4e9b302fdb71b8d,d62c20de6e54fd77ff9bd0112b3e0e2452dd9ec6,dcfc164e662e2129e5119359b0c448a73f0fe879c425a13a0ecbd660bb347cb4,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2023-08-20 23:54:07,N/A,2024-06-16 10:02:16,2024-06-16 09:55:03,2024-06-22 18:49:49,2025-01-30 18:55:31,dcfc164e662e2129e5119359b0c448a73f0fe879c425a13a0ecbd660bb347cb4.exe,dcfc164e662e2129e5119359b0c448a73f0fe879c425a13a0ecbd660bb347cb4.exe.vir,96c0139a28c1a4b7e4e9b302fdb71b8d.virus,Malicious
204,dd19c91c9866a8e528837db2c9c90c4bf5bba9ed,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
205,dd1aa66063f43ae3ae2c41280a70ed01ca26a7eed780b5d9cb90fcb10b260cc2,SHA256,0/76,48085d7b7c21ce22934c64bdd2acb425,a5938908e54b1dbfd0b6f2d72336538e96edc85c,dd1aa66063f43ae3ae2c41280a70ed01ca26a7eed780b5d9cb90fcb10b260cc2,MS Excel Spreadsheet,"Composite Document File V2 Document, Little Endian, Os: Windows, Version 10.0, Code page: 1252, Title: MIOSHA Form 300, 300A, & 301, Subject: MIOSHA Recodkeeping Forms, Author: MIOSHA, Keywords: MIOSHA Recodkeeping Forms, MIOSHA Form 300, 300A, & 301, LARA, MIOSHA, TSD, MISS, Log 300, Last Saved By: Parrish, Heather (LARA), Name of Creating Application: Microsoft Excel, Last Printed: Mon Mar 30 16:03:45 2020, Create Time/Date: Mon Mar  8 14:12:24 1999, Last Saved Time/Date: Mon Mar 30 16:23:52 2020, Security: 0",1999-03-08 14:12:24,N/A,N/A,2020-05-30 15:34:00,2024-11-27 05:37:37,2024-11-27 05:37:37,dd1aa66063f43ae3ae2c41280a70ed01ca26a7eed780b5d9cb90fcb10b260cc2.ole,miosha300form2004_84615_7.xls,48085d7b7c21ce22934c64bdd2acb425.xls,Benign
206,dd1b3e859dabe893249b1084e998bdd90537a3451df527a46ecea958e15c10f8,SHA256,41/76,14e6875bd8cb22f07d49214c000b0851,3023220c6e2e44847b38f31cb9c3f8a9d01856df,dd1b3e859dabe893249b1084e998bdd90537a3451df527a46ecea958e15c10f8,ELF,"ELF 32-bit LSB executable, ARM, EABI4 version 1 (SYSV), statically linked, with debug_info, not stripped",N/A,N/A,2024-06-16 14:01:42,2024-06-16 12:36:12,2024-06-17 19:15:26,2025-02-12 10:04:00,dd1b3e859dabe893249b1084e998bdd90537a3451df527a46ecea958e15c10f8.elf,bot.arm7,bot.arm7.elf,Malicious
207,dd8598b3fdc7e9a20b582e3e4071bae30665c425,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
208,dda46ead54b5f92e4fa77cf708f9c87521cf26e80ea776203b34037d54590f96,SHA256,0/76,1fe1b7614a63aa4bd44013950b0d60dc,bc762545d48368523d5dbb56c4954b551a25a9dd,dda46ead54b5f92e4fa77cf708f9c87521cf26e80ea776203b34037d54590f96,Win32 EXE,"PE32+ executable (console) x86-64 (stripped to external PDB), for MS Windows",1970-01-03 21:59:48,N/A,N/A,2017-03-10 10:55:35,2024-11-28 06:48:27,2024-11-28 06:48:27,dda46ead54b5f92e4fa77cf708f9c87521cf26e80ea776203b34037d54590f96.exe,dbus-daemon.exe,b96.exe,Benign
209,dddf28cd723d36a4aab1c91c0cdfb683357c612a,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
210,de28ea3bcb5bbb327727fdfd28cccf31,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
211,de55a318e508429ef4045a75d5f5d037d9e24c61,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
212,de6a24e051b5dd3248f06da4a00338af6b9d1fb9,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
213,ded2e6ad85a66995ced7a0f36de6c1dd809062cf,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
214,dee1432fdfb1ce680d566661d387453ed8d52ee8,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
215,defb954877aaa262579251a39f855933,MD5,4/78,defb954877aaa262579251a39f855933,81900aca1e422b7bfe78bc7ea2089d4f8a722168,8c3ec0d50dcb3d53ed59b59bdeed03a2b612eb621e5165abcac10b2263e5b2bd,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2013-03-19 17:14:38,N/A,N/A,2024-06-16 04:27:01,2024-06-17 18:05:11,2024-07-19 09:58:49,8c3ec0d50dcb3d53ed59b59bdeed03a2b612eb621e5165abcac10b2263e5b2bd.exe,8c3ec0d50dcb3d53ed59b59bdeed03a2b612eb621e5165abcac10b2263e5b2bd.exe.vir,SecuriteInfo.com.Trojan.Zpevdo.13840.6966,Malicious
216,df3747269877c567e589fa944efd3a6105f7106a,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
217,df3be72be588f2b532738f0e78ea853f79facfb8bb26d4e5882de3fe1481780a,SHA256,0/77,11922a715f64321a17df87086c066e2d,d784d99b4a12cda825ae5fc0f512d786b843f8f3,df3be72be588f2b532738f0e78ea853f79facfb8bb26d4e5882de3fe1481780a,Win32 EXE,"PE32+ executable (console) x86-64, for MS Windows",2012-07-26 21:38:35,N/A,2020-06-11 13:11:11,2013-11-14 14:27:31,2025-02-04 06:39:26,2024-10-28 01:05:49,df3be72be588f2b532738f0e78ea853f79facfb8bb26d4e5882de3fe1481780a.exe,CodeCoverage.exe,Vanguard.exe.amd64.3643236F_FC70_11D3_A536_0090278A1BB8,Benign
218,df4ea7b988e958cfb88774c11c3cab89d1390e05,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
219,df7dfc87c76ae0df01028fb069077086,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
220,df7f95905d6002788ea62ac8828e2491,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
221,dfdcbc5a9cc9e9d6b0e4bc4def90758ffb9011b6c926f02b44d66d2b88dda8a1,SHA256,0/77,ecae96e2f1269a1a00745033c7c253e8,083940766ceb1bdf341a76cb16d8c0d8a6685797,dfdcbc5a9cc9e9d6b0e4bc4def90758ffb9011b6c926f02b44d66d2b88dda8a1,Win32 EXE,"PE32+ executable (GUI) x86-64, for MS Windows",N/A,N/A,2017-09-30 16:24:51,2017-05-11 21:25:53,2024-10-28 01:35:42,2024-10-28 01:35:42,dfdcbc5a9cc9e9d6b0e4bc4def90758ffb9011b6c926f02b44d66d2b88dda8a1.exe,color-enhance,color-enhance.exe,Benign
222,dfdce7b4aeae29bb70e63028d123d029,MD5,9/77,dfdce7b4aeae29bb70e63028d123d029,e49b4402a4a89d12b81a7440ec2c9cdd69abc6b5,45744105fc251ba770c956308dfb6505d4ca2d8605e89fafa7db544600940048,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2013-04-25 10:55:56,N/A,N/A,2024-06-17 06:29:18,2024-06-22 19:01:11,2024-09-23 16:27:24,45744105fc251ba770c956308dfb6505d4ca2d8605e89fafa7db544600940048.exe,45744105fc251ba770c956308dfb6505d4ca2d8605e89fafa7db544600940048.exe.vir,SecuriteInfo.com.Trojan.Siggen21.17986.27037.15326,Malicious
223,e00c426566fec25bf372cfda276f050c,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
224,e03fb9ab64b6959c6c039c468a37dd8c6d382b39,SHA1,18/76,5b5404e695ce3ff37bfcab2dd70a43a3,e03fb9ab64b6959c6c039c468a37dd8c6d382b39,1e2fe08d58beee863f95cf264f871647676fbd96c82d39e660d0bd777723b2f2,ZIP,"Zip archive data, at least v2.0 to extract, compression method=store",N/A,N/A,N/A,2020-09-14 05:55:49,2024-10-16 04:20:30,2025-03-08 16:44:34,CobianRAT_v1.0.40.7.zip,CobianRAT_v1.0.40.7 (3).zip,output.209834283.txt,Malicious
225,e0718764552ce0092f528cc521052229ccda4bf21279f90dcdfc226f45eed43a,SHA256,0/77,b5a045b0d3499cecbb57948a8ea93c34,16d653952cb07f6e512ea3259bd2a9b27ed4ac03,e0718764552ce0092f528cc521052229ccda4bf21279f90dcdfc226f45eed43a,Win32 EXE,"PE32+ executable (GUI) x86-64, for MS Windows",1970-01-01 02:58:10,N/A,2017-06-21 08:40:05,2017-05-11 11:26:59,2024-10-16 08:27:23,2024-10-16 08:27:23,e0718764552ce0092f528cc521052229ccda4bf21279f90dcdfc226f45eed43a.exe,snappy,snappy.exe,Benign
226,e08e0c04246f64ce927298e9daebdfde,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
227,e0ce1a3d6a5225d22482f77d397b800e,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
228,e0e61d43bb747cbf2c318f32f0e405abf96ca648afedc0c697bf9af9c5d62ad1,SHA256,0/76,a430d768ca5567f7d116e1c3b9749a83,5d2864dc572034fe1421a6f0577560729dabcffe,e0e61d43bb747cbf2c318f32f0e405abf96ca648afedc0c697bf9af9c5d62ad1,Office Open XML Document,Microsoft Word 2007+,2020-11-10 17:18:00,N/A,N/A,2021-04-28 01:21:03,2024-11-28 05:56:14,2024-11-28 05:56:14,e0e61d43bb747cbf2c318f32f0e405abf96ca648afedc0c697bf9af9c5d62ad1.ole,sample_budget_match_required_v2.docx,a430d768ca5567f7d116e1c3b9749a83.doc,Benign
229,e122ab0cb5b67dcbc450dd448c365427,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
230,e124f61974fb41bc429b019e78e2c899c66601046269b9d8374020ce37026fb9,SHA256,43/76,21ec8e579386f87d7640973dcaaf24bf,b9b0a25f1414da74ee9024cccca3fd20c35f410c,e124f61974fb41bc429b019e78e2c899c66601046269b9d8374020ce37026fb9,ELF,"ELF 32-bit LSB executable, ARM, version 1 (ARM), statically linked, stripped",N/A,N/A,2024-06-16 12:01:43,2024-06-16 10:53:02,2024-06-17 19:17:06,2025-01-23 03:44:48,e124f61974fb41bc429b019e78e2c899c66601046269b9d8374020ce37026fb9.elf,UnHAnaAW.arm,21ec8e579386f87d7640973dcaaf24bf.virus,Malicious
231,e17f23c45144fc507352fb4fd5e561a2,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
232,e18c02ba480e83489976314a0a79441108faf4d246292eba1eadd36ce4fc6acd,SHA256,0/76,3c283c1bfa1d88c2d4d52148ce62a7c7,105e42357da43d8f1e0fdad715289e5bd53c0c6f,e18c02ba480e83489976314a0a79441108faf4d246292eba1eadd36ce4fc6acd,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2000-11-09 16:20:15,N/A,2012-09-03 05:51:51,2013-08-31 04:51:53,2024-10-16 08:26:27,2024-10-16 08:26:27,e18c02ba480e83489976314a0a79441108faf4d246292eba1eadd36ce4fc6acd.exe,Equation Editor,EQNEDT32.EXE,Benign
233,e1913ca829634bac9b78031eb20c79fb7b1d5c9ebacd27d89f575576178bce8b,SHA256,0/76,829612b22963538294021274626dc012,ba793c9111c2823ffb669d0d2979f4b0f4606051,e1913ca829634bac9b78031eb20c79fb7b1d5c9ebacd27d89f575576178bce8b,Win32 EXE,"PE32+ executable (console) x86-64, for MS Windows",2015-07-10 03:15:07,N/A,2015-07-09 20:15:07,2015-07-18 04:53:30,2024-11-27 06:18:50,2024-11-27 06:18:50,sxstrace.exe,e1913ca829634bac9b78031eb20c79fb7b1d5c9ebacd27d89f575576178bce8b.exe,3522398656.exe,Benign
234,e1b164688867039f3a0752c4eb59684b,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
235,e20c8fcbe0260436c3779a5b1c640153f2690f6e32a4355c47eba50c862c9549,SHA256,0/77,4f7efbcc11809906b07b56c01192bb42,e507d4ad9eecffe3339373e2ceb3cdc05ff79075,e20c8fcbe0260436c3779a5b1c640153f2690f6e32a4355c47eba50c862c9549,Win32 EXE,"PE32 executable (console) Intel 80386 (stripped to external PDB), for MS Windows",1970-01-01 09:16:42,N/A,2020-06-11 13:11:25,2015-02-08 15:48:44,2024-10-28 00:17:38,2024-10-28 00:17:38,paste.exe,e20c8fcbe0260436c3779a5b1c640153f2690f6e32a4355c47eba50c862c9549.exe,E20C8FCBE0260436C3779A5B1C640153F2690F6E32A4355C47EBA50C862C9549.exe,Benign
236,e2965db60666d8ac1c687f65012480c953e7a975,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
237,e29835e30a82311d856dc8ac8ba70b5f10f9cd6465a76a0f6423ed1b36dad744,SHA256,0/76,0ebd229db6bc69e560a949eb8ed71d5e,4cec34cb0b0f4cac133d1482cc60cbad5e98592b,e29835e30a82311d856dc8ac8ba70b5f10f9cd6465a76a0f6423ed1b36dad744,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2015-04-27 16:37:36,N/A,2015-04-27 09:37:36,2015-05-03 03:56:45,2025-01-26 14:53:29,2025-03-10 04:49:05,BsSndRpt.exe,Welfi Attack 2.exe,BsSndRptExe,Benign
238,e2ab6ae2fa31be20bb4462a368ce1bf3,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
239,e2ad6c3837aa8440ce9fbe690cd647d6722fc469,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
